year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,origin,destination,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2020,12,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",301.0,37.0,27.0,0.0,0.0,1061.0,0.0,ORD,LAX,12:25,12:27,14:23,14:31,on-time
2020,12,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",31.0,6.0,1.0,0.0,0.0,21.0,0.0,LAX,SFO,08:14,08:18,09:16,09:44,delayed
2020,12,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13.0,3.0,1.0,0.0,0.0,25.0,0.0,DFW,SEA,03:18,03:31,04:58,05:27,delayed
2020,12,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",78.0,15.0,12.0,1.0,0.0,313.0,186.0,PHX,DEN,00:11,00:18,02:04,02:09,on-time
2020,12,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",4.0,1.0,0.0,0.0,0.0,0.0,0.0,LAX,PHX,01:27,01:36,02:50,03:08,delayed
2020,12,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",191.0,21.0,15.0,4.0,1.0,420.0,201.0,PHX,MIA,09:10,09:18,10:58,11:17,delayed
2020,12,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",57.0,13.0,7.0,2.0,0.0,282.0,108.0,MIA,LAX,23:38,23:51,01:18,01:46,delayed
2020,12,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",116.0,9.0,7.0,1.0,0.0,493.0,63.0,LAX,ATL,09:17,09:27,11:14,11:35,delayed
2020,12,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",53.0,6.0,3.0,2.0,0.0,729.0,736.0,JFK,ATL,10:29,10:31,11:33,11:54,delayed
2020,12,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",105.0,7.0,5.0,2.0,0.0,582.0,72.0,DEN,SEA,04:21,04:27,05:27,05:57,delayed
2020,12,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",23.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,DEN,00:40,00:47,02:30,02:47,delayed
2020,12,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",25.0,2.0,1.0,0.0,0.0,23.0,0.0,ATL,DFW,11:55,11:55,12:57,13:14,delayed
2020,12,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",114.0,10.0,5.0,2.0,0.0,213.0,50.0,SEA,SFO,19:52,20:00,21:11,21:25,on-time
2020,12,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",32.0,3.0,2.0,0.0,1.0,85.0,0.0,LAX,DEN,09:30,09:42,11:08,11:14,on-time
2020,12,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.0,9.0,8.0,0.0,0.0,274.0,0.0,DEN,DFW,07:28,07:40,08:28,08:46,delayed
2020,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",311.0,35.0,25.0,9.0,0.0,3121.0,565.0,DEN,SFO,01:27,01:38,03:07,03:10,on-time
2020,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1773.0,227.0,148.0,20.0,15.0,8402.0,1791.0,ORD,DEN,11:00,11:05,12:47,13:03,delayed
2020,12,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",164.0,23.0,21.0,0.0,0.0,891.0,0.0,LAX,PHX,15:18,15:18,17:18,17:36,delayed
2020,12,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",206.0,25.0,19.0,1.0,1.0,1233.0,15.0,SEA,SFO,09:47,09:58,11:06,11:36,delayed
2020,12,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",61.0,8.0,7.0,1.0,0.0,277.0,47.0,SEA,ORD,07:21,07:26,09:16,09:26,on-time
2020,12,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",108.0,8.0,4.0,1.0,0.0,117.0,15.0,PHX,SFO,13:23,13:36,14:39,14:44,on-time
2020,12,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",53.0,9.0,7.0,2.0,0.0,348.0,154.0,MIA,SFO,08:03,08:15,09:07,09:34,delayed
2020,12,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",31.0,7.0,5.0,2.0,0.0,192.0,133.0,PHX,DFW,01:16,01:25,02:29,02:48,delayed
2020,12,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",141.0,22.0,17.0,2.0,1.0,635.0,38.0,ATL,LAX,01:12,01:27,02:38,02:43,on-time
2020,12,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW,ATL,10:07,10:18,11:31,12:00,delayed
2020,12,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",45.0,5.0,5.0,0.0,0.0,128.0,0.0,MIA,ORD,08:11,08:23,09:59,10:00,on-time
2020,12,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",45.0,7.0,2.0,0.0,1.0,70.0,0.0,MIA,SFO,09:02,09:13,10:30,10:32,on-time
2020,12,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84.0,12.0,7.0,1.0,0.0,607.0,40.0,SEA,DEN,20:36,20:40,22:32,22:41,on-time
2020,12,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",51.0,7.0,7.0,0.0,0.0,404.0,0.0,SFO,DEN,20:59,21:04,22:32,22:54,delayed
2020,12,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",40.0,9.0,4.0,5.0,0.0,214.0,908.0,SFO,ATL,01:10,01:23,02:17,02:19,on-time
2020,12,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.0,10.0,5.0,3.0,0.0,196.0,360.0,SFO,PHX,18:39,18:41,19:39,19:51,on-time
2020,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",379.0,22.0,16.0,4.0,0.0,600.0,161.0,DEN,DFW,04:13,04:23,05:37,05:58,delayed
2020,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2797.0,210.0,130.0,28.0,7.0,9112.0,2790.0,LAX,JFK,19:21,19:30,20:36,20:49,on-time
2020,12,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",71.0,7.0,7.0,0.0,0.0,364.0,0.0,SEA,ATL,13:35,13:39,14:58,15:18,delayed
2020,12,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53.0,5.0,4.0,0.0,0.0,76.0,0.0,ORD,ATL,09:24,09:30,10:59,11:03,on-time
2020,12,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.0,3.0,1.0,1.0,0.0,16.0,45.0,PHX,SFO,08:59,09:04,10:45,10:56,on-time
2020,12,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",11.0,1.0,1.0,0.0,0.0,36.0,0.0,DEN,JFK,16:15,16:30,18:15,18:41,delayed
2020,12,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",15.0,4.0,3.0,0.0,0.0,260.0,0.0,ORD,JFK,16:47,16:47,17:47,17:47,on-time
2020,12,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84.0,12.0,4.0,1.0,0.0,99.0,60.0,SFO,JFK,04:36,04:37,05:52,06:09,delayed
2020,12,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",94.0,10.0,9.0,1.0,0.0,910.0,46.0,DEN,ATL,21:21,21:35,23:19,23:41,delayed
2020,12,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",97.0,19.0,12.0,2.0,0.0,1293.0,125.0,ORD,PHX,22:19,22:22,00:09,00:31,delayed
2020,12,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",61.0,6.0,5.0,1.0,0.0,210.0,20.0,DEN,ORD,16:04,16:08,17:27,17:57,delayed
2020,12,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",23.0,5.0,4.0,0.0,0.0,102.0,0.0,DFW,ATL,10:26,10:34,12:10,12:34,delayed
2020,12,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",102.0,17.0,13.0,3.0,1.0,750.0,233.0,MIA,SEA,11:08,11:18,13:03,13:32,delayed
2020,12,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",31.0,2.0,1.0,0.0,0.0,33.0,0.0,ATL,SFO,04:20,04:29,05:44,06:13,delayed
2020,12,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",73.0,5.0,3.0,2.0,0.0,78.0,952.0,SFO,DEN,16:38,16:48,18:11,18:33,delayed
2020,12,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",73.0,10.0,9.0,0.0,0.0,413.0,0.0,ORD,SFO,14:32,14:37,15:39,15:40,on-time
2020,12,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,ORD,MIA,16:08,16:13,18:08,18:11,on-time
2020,12,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",238.0,22.0,19.0,2.0,1.0,1134.0,903.0,ORD,PHX,03:23,03:33,04:25,04:46,delayed
2020,12,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53.0,3.0,3.0,0.0,0.0,153.0,0.0,MIA,DFW,03:40,03:43,04:58,05:13,on-time
2020,12,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",65.0,15.0,9.0,1.0,0.0,533.0,29.0,ATL,PHX,03:47,03:58,05:05,05:23,delayed
2020,12,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,DEN,21:40,21:51,23:07,23:15,on-time
2020,12,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",383.0,52.0,28.0,11.0,2.0,1672.0,3164.0,DFW,LAX,20:01,20:14,21:13,21:25,on-time
2020,12,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",52.0,8.0,4.0,0.0,0.0,185.0,0.0,JFK,DEN,16:08,16:18,17:32,17:59,delayed
2020,12,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",451.0,64.0,36.0,8.0,0.0,1722.0,380.0,JFK,SFO,00:03,00:07,01:11,01:27,delayed
2020,12,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",57.0,5.0,3.0,0.0,0.0,100.0,0.0,PHX,SEA,12:09,12:24,13:49,14:00,on-time
2020,12,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,PHX,09:31,09:39,11:16,11:32,delayed
2020,12,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",31.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,ORD,16:31,16:31,17:44,18:10,delayed
2020,12,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",63.0,7.0,6.0,0.0,0.0,1620.0,0.0,LAX,ORD,16:17,16:22,17:57,18:08,on-time
2020,12,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",73.0,15.0,12.0,3.0,0.0,796.0,227.0,ORD,LAX,13:19,13:32,15:09,15:39,delayed
2020,12,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",155.0,18.0,9.0,0.0,0.0,450.0,0.0,SEA,SFO,13:52,13:55,15:22,15:52,delayed
2020,12,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",138.0,18.0,15.0,2.0,0.0,552.0,300.0,SEA,PHX,17:40,17:41,19:21,19:39,delayed
2020,12,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",159.0,23.0,21.0,2.0,0.0,1180.0,80.0,LAX,PHX,16:38,16:42,18:22,18:39,delayed
2020,12,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2351.0,259.0,202.0,54.0,0.0,20968.0,10048.0,SFO,SEA,09:20,09:35,10:45,11:15,delayed
2020,12,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",95.0,11.0,10.0,1.0,0.0,504.0,32.0,JFK,PHX,13:10,13:10,15:07,15:20,on-time
2020,12,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",168.0,10.0,6.0,1.0,1.0,136.0,104.0,JFK,LAX,13:22,13:24,14:35,14:36,on-time
2020,12,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",53.0,9.0,8.0,0.0,0.0,518.0,0.0,SEA,JFK,09:47,09:51,11:46,11:58,on-time
2020,12,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",388.0,67.0,55.0,2.0,0.0,2813.0,140.0,MIA,JFK,14:42,14:50,15:48,15:49,on-time
2020,12,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",348.0,49.0,36.0,4.0,0.0,1526.0,198.0,SFO,DFW,09:09,09:10,11:09,11:13,on-time
2020,12,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",267.0,21.0,15.0,4.0,0.0,668.0,98.0,LAX,SEA,11:19,11:28,13:11,13:19,on-time
2020,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2671.0,265.0,154.0,31.0,29.0,12690.0,4579.0,LAX,MIA,09:49,09:53,11:21,11:40,delayed
2020,12,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,DEN,23:00,23:12,00:43,01:07,delayed
2020,12,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",13.0,2.0,1.0,1.0,0.0,38.0,37.0,ORD,SFO,17:05,17:11,18:05,18:29,delayed
2020,12,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",23.0,1.0,1.0,0.0,0.0,25.0,0.0,LAX,MIA,08:34,08:47,10:33,10:40,on-time
2020,12,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",62.0,2.0,2.0,0.0,0.0,80.0,0.0,SEA,ATL,22:10,22:22,23:42,23:54,on-time
2020,12,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",53.0,7.0,4.0,0.0,0.0,506.0,0.0,SFO,JFK,15:32,15:34,16:54,17:19,delayed
2020,12,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",719.0,60.0,35.0,12.0,1.0,1651.0,791.0,DEN,JFK,18:11,18:15,19:24,19:48,delayed
2020,12,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1747.0,198.0,130.0,9.0,2.0,11872.0,765.0,PHX,ATL,00:29,00:38,01:58,02:22,delayed
2020,12,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.0,2.0,2.0,0.0,0.0,46.0,0.0,PHX,SFO,22:51,23:04,00:04,00:23,delayed
2020,12,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",100.0,14.0,12.0,2.0,0.0,857.0,249.0,SEA,DEN,17:34,17:38,18:47,19:06,delayed
2020,12,OO,SkyWest Airlines Inc.,PIR,"Pierre, SD: Pierre Regional",53.0,9.0,6.0,0.0,0.0,231.0,0.0,DEN,DFW,04:48,05:03,06:20,06:30,on-time
2020,12,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",90.0,12.0,10.0,2.0,0.0,676.0,74.0,ATL,DEN,18:48,18:49,20:24,20:36,on-time
2020,12,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",53.0,10.0,7.0,3.0,0.0,229.0,785.0,PHX,ORD,17:14,17:16,18:53,19:19,delayed
2020,12,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",41.0,6.0,2.0,0.0,0.0,273.0,0.0,SEA,SFO,04:34,04:49,06:25,06:48,delayed
2020,12,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",63.0,6.0,6.0,0.0,0.0,234.0,0.0,JFK,SFO,02:07,02:21,03:30,04:00,delayed
2020,12,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",272.0,31.0,18.0,10.0,2.0,953.0,618.0,DEN,DFW,05:51,05:55,07:37,08:03,delayed
2020,12,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",542.0,67.0,48.0,4.0,3.0,2418.0,769.0,PHX,ATL,17:40,17:54,19:35,19:50,on-time
2020,12,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",53.0,7.0,6.0,0.0,0.0,181.0,0.0,JFK,ATL,22:42,22:42,00:21,00:46,delayed
2020,12,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",15.0,3.0,2.0,1.0,0.0,166.0,35.0,PHX,SEA,14:35,14:46,16:13,16:22,on-time
2020,12,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",192.0,26.0,18.0,6.0,0.0,512.0,324.0,JFK,SFO,10:02,10:16,11:18,11:36,delayed
2020,12,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",29.0,3.0,3.0,0.0,0.0,182.0,0.0,SFO,ORD,01:21,01:29,02:28,02:40,on-time
2020,12,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",372.0,37.0,23.0,9.0,0.0,1235.0,1993.0,DFW,DEN,10:56,11:05,12:54,13:20,delayed
2020,12,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",63.0,11.0,9.0,2.0,0.0,340.0,150.0,SEA,LAX,16:00,16:13,17:05,17:06,on-time
2020,12,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",15.0,1.0,1.0,0.0,0.0,31.0,0.0,DEN,LAX,12:04,12:17,13:32,14:02,delayed
2020,12,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",45.0,1.0,0.0,0.0,1.0,0.0,0.0,MIA,SEA,09:18,09:29,11:16,11:44,delayed
2020,12,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",45.0,5.0,5.0,0.0,0.0,145.0,0.0,SFO,SEA,07:47,07:57,09:32,09:43,on-time
2020,12,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",370.0,25.0,19.0,2.0,0.0,729.0,40.0,DFW,ATL,17:50,17:54,19:04,19:18,on-time
2020,12,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",17.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,ORD,10:13,10:26,11:46,12:13,delayed
2020,12,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK,DFW,09:18,09:24,10:50,11:18,delayed
2020,12,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",57.0,6.0,1.0,0.0,0.0,24.0,0.0,LAX,SFO,15:57,16:09,16:59,17:23,delayed
2020,12,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",92.0,9.0,7.0,1.0,0.0,395.0,687.0,LAX,SEA,11:44,11:49,13:12,13:28,delayed
2020,12,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",96.0,18.0,7.0,0.0,0.0,1201.0,0.0,PHX,JFK,22:12,22:17,23:44,00:01,delayed
2020,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",512.0,39.0,24.0,1.0,1.0,1049.0,15.0,ATL,ORD,17:03,17:15,18:43,19:07,delayed
2020,12,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",324.0,63.0,50.0,10.0,1.0,1839.0,472.0,ATL,PHX,11:51,11:53,13:10,13:27,delayed
2020,12,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",8.0,1.0,1.0,0.0,0.0,17.0,0.0,DFW,MIA,06:51,06:56,08:00,08:22,delayed
2020,12,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",176.0,11.0,9.0,0.0,0.0,301.0,0.0,DEN,MIA,13:49,13:54,15:29,15:41,on-time
2020,12,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",240.0,32.0,25.0,2.0,1.0,1494.0,60.0,MIA,SFO,17:30,17:33,18:55,19:02,on-time
2020,12,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",266.0,24.0,16.0,0.0,0.0,741.0,0.0,ORD,DEN,02:28,02:30,03:34,03:36,on-time
2020,12,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",32.0,10.0,7.0,3.0,0.0,472.0,128.0,ORD,ATL,16:22,16:34,18:03,18:05,on-time
2020,12,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30.0,7.0,6.0,0.0,0.0,335.0,0.0,SEA,ATL,12:02,12:04,13:26,13:35,on-time
2020,12,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1883.0,160.0,109.0,35.0,3.0,4687.0,4435.0,MIA,ATL,07:28,07:42,08:30,08:54,delayed
2020,12,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2667.0,195.0,125.0,26.0,8.0,9334.0,2294.0,JFK,LAX,06:03,06:11,07:16,07:29,on-time
2020,12,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",114.0,16.0,11.0,2.0,0.0,484.0,129.0,DFW,ORD,05:02,05:11,06:25,06:46,delayed
2020,12,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",283.0,22.0,17.0,3.0,0.0,1099.0,226.0,SFO,LAX,06:55,06:58,08:03,08:18,on-time
2020,12,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",53.0,11.0,9.0,0.0,0.0,441.0,0.0,SFO,SEA,19:54,19:59,21:43,22:04,delayed
2020,12,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",53.0,5.0,3.0,0.0,0.0,171.0,0.0,ATL,ORD,00:21,00:24,02:18,02:39,delayed
2020,12,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",133.0,14.0,11.0,1.0,0.0,298.0,21.0,MIA,ATL,14:39,14:53,16:38,16:56,delayed
2020,12,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",607.0,53.0,32.0,7.0,0.0,1458.0,771.0,MIA,LAX,12:33,12:35,14:28,14:37,on-time
2020,12,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4062.0,411.0,316.0,77.0,2.0,26348.0,8651.0,ORD,LAX,20:08,20:16,21:32,21:34,on-time
2020,12,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",53.0,6.0,4.0,0.0,0.0,127.0,0.0,SFO,JFK,21:10,21:10,22:50,23:10,delayed
2020,12,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",398.0,25.0,12.0,7.0,0.0,684.0,470.0,SEA,JFK,00:39,00:54,02:03,02:26,delayed
2020,12,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",229.0,15.0,13.0,0.0,0.0,665.0,0.0,ATL,MIA,20:04,20:10,21:10,21:27,delayed
2020,12,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",8.0,2.0,2.0,0.0,0.0,59.0,0.0,ATL,DFW,16:16,16:19,18:10,18:20,on-time
2020,12,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",214.0,24.0,22.0,0.0,0.0,778.0,0.0,SFO,LAX,21:45,21:57,23:11,23:16,on-time
2020,12,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",76.0,3.0,2.0,0.0,0.0,38.0,0.0,DEN,PHX,13:53,14:04,15:10,15:23,on-time
2020,12,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",170.0,34.0,31.0,2.0,1.0,886.0,195.0,SEA,PHX,07:36,07:49,09:19,09:41,delayed
2020,12,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",29.0,3.0,2.0,0.0,0.0,87.0,0.0,PHX,DEN,06:47,06:55,08:02,08:25,delayed
2020,12,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW,ATL,23:48,00:03,01:14,01:40,delayed
2020,12,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",42.0,7.0,5.0,0.0,0.0,232.0,0.0,DEN,ORD,07:22,07:27,09:21,09:46,delayed
2020,12,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",9.0,4.0,3.0,0.0,1.0,130.0,0.0,MIA,SFO,12:29,12:30,14:28,14:44,delayed
2020,12,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",31.0,5.0,1.0,0.0,1.0,103.0,0.0,MIA,SFO,00:19,00:21,02:15,02:18,on-time
2020,12,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",141.0,28.0,21.0,0.0,1.0,1075.0,0.0,PHX,JFK,06:48,06:51,08:04,08:16,on-time
2020,12,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",462.0,59.0,38.0,9.0,1.0,1995.0,813.0,SEA,JFK,15:27,15:34,16:52,17:08,delayed
2020,12,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",90.0,16.0,12.0,4.0,0.0,1535.0,791.0,DFW,SFO,05:55,05:59,07:33,07:33,on-time
2020,12,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",100.0,10.0,10.0,0.0,0.0,326.0,0.0,SEA,DEN,18:26,18:37,19:49,20:00,on-time
